trial,phase_distance,phase_0,phase_1,phase_2,phase_3
106,2.7886243297095485,2.2507908835271524e-06,0.8143569987512643,0.47987872722298325,0.6671728870787752
107,2.5829747686375,2.2507921329666335e-06,0.9756798226497113,0.7842436781640773,0.3223274090000012
108,2.680855389448405,2.2507883846461094e-06,0.34141821818371804,0.6985152165784834,0.09727938290655286
109,3.02098355857114,2.2507908835271524e-06,0.9957238918268247,0.5488994077382039,0.3137000972779717
110,2.6252113081244914,2.2507883846461094e-06,0.21044008404810832,0.5324074189928804,0.6077406590095451
111,1.598415635198688,2.2507908835271524e-06,0.6416602467811732,0.791980518430448,0.40653371086653084
112,1.4304615653031334,2.2507908835271524e-06,0.5347164253861016,0.7798568280977021,0.40138144800500264
113,1.6708696650526758,2.2507896340869776e-06,0.29836908341488433,0.8025601008807783,0.46857282238441444
114,2.86668909637106,2.2507908835271524e-06,0.9824270110916904,0.24454128115328222,0.7738564929024698
115,1.91411465725653,2.2507896340869776e-06,0.4210141744702635,0.016432136470713805,0.1252599233615927
116,2.868307806237155,2.2507908835271524e-06,0.5901432109002276,0.5076872649410977,0.954047334265345
117,1.931419060413854,2.2507896340869776e-06,0.13206186441324658,0.9523177818581338,0.5869622970492563
118,1.778550942247873,2.2507883846461094e-06,0.15639203805670515,0.034082855611228,0.4858468614470163
119,2.4993215389806505,2.2507908835271524e-06,0.29206670867500806,0.4009458238963771,0.32038125488189007
120,2.4725831397160536,2.2507908835271524e-06,0.33712478063967394,0.78394215027692,0.1053066790352092
121,2.9572632887128134,2.2507921329666335e-06,0.8905123328796352,0.381752691144453,0.7282360847835405
122,2.2090132064555217,2.2507908835271524e-06,0.6485618440451592,0.6606923398261648,0.6671793754438814
123,1.4518193124653334,2.2507908835271524e-06,0.5200232695011834,0.13036920015456052,0.293703582331944
124,2.7636596669635396,2.2507908835271524e-06,0.5119841649041607,0.42090630199488027,0.05677797401797387
125,2.633162189378939,2.2507908835271524e-06,0.43250168651535414,0.6811040915713927,0.9540923861693795
126,1.8450420877779328,2.2507883846461094e-06,0.6255889607910281,0.3154218391800238,0.4811623569786039
127,3.0125138427812965,2.2507896340869776e-06,0.9372727267052989,0.4612246222479497,0.30796055667244837
128,2.648706439080055,2.2507908835271524e-06,0.6974299748163765,0.6200299004253003,0.23352726732314746
129,3.3357030885575196,2.2507908835271524e-06,0.06360140973714358,0.6263632950738719,0.054838284555691494
130,2.8006529506076676,2.2507896340869776e-06,0.09804401916688991,0.8855241129792373,0.9141260324964327
131,2.952754000979965,2.2507908835271524e-06,0.2298599612112412,0.48563406471105824,0.21187812404466067
132,2.574401515828462,2.2507908835271524e-06,0.5931441860715649,0.6340314600970538,0.17004870049455045
133,1.8980570683658753,2.2507908835271524e-06,0.23723619865632875,0.8003541978572756,0.5405813666418253
134,2.1603906319598694,2.2507908835271524e-06,0.562663441067949,0.850139257369037,0.0896146525980976
